topic_id,task_id,text
18,1210679308482806,"updates updates [person] [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).:
please add a distribution of $10,000.00 recieved on "
18,1209649720614136,please add attributes to dfi view in [id] please add: contributions to inception distributions to inception unrealized gain/loss any position level attributes for matching cost basis data
18,1210502454476172,"updates updates [person] [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).:
im trying to understand the data that is uploaded fo"
18,1210479522596088,"updates updates [person] [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).:
see attached screenshots. there is an / issue with t"
18,1210475826812605,"updates [duplicate] updates [person] [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).:
viking [client] inland fund, llc. updati"
18,1210503519491871,"updates updates [person] [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).:
i simply cannot the gap between what i'm seeing in ["
18,1210475632688365,"updates updates [person] [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).:
attached are the transactions for the security north"
18,1210394478802065,"updates updates [person] [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).:
this involves mrei. hopefully this issue has been fi"
18,1210368925512302,"updates updates [person] [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).:
see e-mail from may 23rd regarding the need to updat"
18,1210318200816597,"general updates general updates [person] [email] general updates granite peak llc why is this investment not linked to ? i don't see an id #, but one does exist. [id] direct [id] medium priority"
18,1210118654577924,"dfi cost basis and valuation reconciliation (march 2025) please see the audit spreadsheet here: i also uploaded the account statement, fund investments, and nav portfolio for march to the 2025 folder:"
18,1209636697779720,"diamond value-based assets adjustments (december 2023) please modify the below values to match the value in the nav report: holding name raw value
nav value
direct owner id
entity id
hackman mbs loan
"
18,1209590438044794,dfi reconciliation (dec '23 - nov '24) i uploaded the audit spreadsheets showing any differences in value at the security level for each month here: let me know if there's a better format for these an
18,1209787773515135,dfi cost basis and unrealized gain audit this is phase ii of the audit we're doing for diamond's dfi fund. phase i was for matching the valuations in with the numbers in each of nav's portfolio report
18,1205538026541617,reclassify the cash in dfi
18,1209876621210089,"updates updates [person] [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).:
there seems to be a double-counting issue with dfi's"
18,1209916824750768,"please import dfi valuation template for share based and value based assets (dated 4/7/25) please validate and then upload the import file for dfi i saved here: 

previously, we made adjustments to df"
18,1209887256812831,follow up on something has clearly gone awry with how alternative investments are being reported in . by over $100mm.
18,1209870509461447,i have added four more daily files from for 's dfi entity. please load the historical data for the previous few days and begin checking that folder daily for new information that i may post. let me kn
18,1209849472710738,"updates updates [person] [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).: team: please see below, and the two attachments, whi"
18,1205538026541612,please preview [contact = [person]] and take a look at the drop in portfolio value for [client] investments [client] and the foundation. please investigate what caused the drops in value.
18,1209743843985573,follow up on you can go here to quickly download the full nav package for a given month.
18,1209673110135733,"updates updates [person] [email] updates missing data (e.g., missing cost basis, etc.) please provide more details on the missing data (optional).:
missing history or history to be updated on 5 feeder"
19,1215179106480450,"please review the weekly update 05/25/26 linked in the task description below, making appropriate updates as needed excel file provided by [person] linked here: including as i believe she has been wor"
19,1214708662146503,[person] reports
19,1213234514893071,run reports for [person]
19,1212828262882563,run and deliver mosiac q4
19,1207094292719702,ensure alternative investments dashboard is updated and share the report [person]
19,1214974960548792,"please review and update [person], based on p&l weekly calculations included in task description p&l file from [person] here:"
19,1214587055007123,follow up on 5/4 [person] family report feedback please see [person] feedback regarding the [person] family report below:
19,1213320492650158,"general updates [person], general updates [person] [email] general updates hi, i was wondering if is able to alert you when clients upload files to their portal. can we set up something automated that"
19,1214050866728231,weekly task: account with missing data
19,1213973402155185,"please review and implement [person] feedback/follow up requests please review [person] feedback following the first round of changes to the [person] household reports (see comment section):
 [person]"
19,1213729078305819,reporting updates - externally vs. internally managed assigning this to you for now and adding to our agenda for tomorrow. please let me know if you'd like me to pass along to .
19,1214119480337120,ongoing monthly [person] checklist this is a checklist of items to address each month for [person] reporting.
19,1213729115161263,follow up on [client] & dsc investor [person] email sent your way earlier in an task. i will add it to our agenda for tomorrow.
19,1214907106321586,please update [person] margin maintenance rates that have changed (shown in red font in the excel file linked below) this process should be done on a quarterly basis to update maintenance rates (if an
19,1214578154873578,reminder to reach out to wills for updated [person] information this process should be done on a monthly basis to update the advance and maintenance rates within the [person] family - margin reconcili
19,1213959923136785,monthly data review for [person] a checklist of items for to review and address before [person] or the dfo team push the data from to into each given month.
19,1214640789613908,"[ ] [person] update this process should be done on a monthly basis to update the advance and maintenance rates within the [person] family - margin reconciliation view in rockefeller team
wills wallrap"
19,1213082794050710,schedule a review meeting with the sisters
19,1210858211434617,"reminder task: update oil & gas interests for royalties, working interests, and personally for [person]) as well as intrafamily loans in (create task for to do so when information received) [person] u"
19,1215035004138769,[] requesting a new group email this is a guide on how to request the team to create group emails. please tailor the template below to fit your request. email [email] and cc the company managers: [emp
19,1214738663104520,follow up on rodrigo uploaded 6 file(s) via upload link
19,1214760042694871,follow up on [person] uploaded 1 file(s) via upload link
19,1214246117721083,follow up on hlfa report revisions please see [client] ’s feedback in the comments below regarding some points of feedback for the hojel leopold family assets report.
19,1213983608992623,"follow up on hojel leopold family assets report- please implement [client] ’s feedback please see [client] ’s feedback below.

hojel leopold family assets report:"
19,1213881927718881,please review and investigate/implement feedback on [person] household reports please review 's comments in the following reports:
19,1214582486858288,follow up on magdalena 6 ()
19,1214268455466573,follow up on altop rad
19,1214372013624406,follow up on legal form field
19,1214213800042752,follow up on securities & data feed forms (pre-filled)
19,1214202930986386,troubleshoot missing data with
19,1214137549654313,"please make the report updates [person] outlined for part 9, page 7"
19,1214137642021310,please make the report updates [person] outlined below for part 5
19,1214137875430255,"please make the report updates as outlined by [person] below for part 6, page 8"
19,1214137916396891,"please make the report updates as outlined below for part 7, page 8"
19,1214137843360181,"please make the report updates outlined below for part 8, page 9"
19,1213888318181208,fj user access updates & reference review access file [person] sent over to confirm all have appropriate access for the fj team.
19,1214079896434429,follow up on 4/15 report requests please see [person] and [client] ’s request below
19,1214074918848414,follow up on add another colleague
19,1214066672803470,"general updates please let know when q1 reports are ready per her note below [person] [email] general updates team, let me know when q1 2026 quarterly reports will be available. i discussed with [pers"
19,1214050712869878,follow up on uspp march 2026
19,1213971444731149,reminder task: follow up with [person] on [person] personal frost statements (feb 2026)
19,1213962592961114,"general updates please investigate [person] to get a definitive answer from on the quality of data coming though from mssb feed for alternatives, the same is applicable to . this is not only relevant "
19,1213890388793040,clarify scheduling confusion and create meeting with ccp
19,1213720707111625,"please implement the following changes to the smalling family assets and assets reports see [person]’s email below. please implement his feedback in both reports:
[person] report: [person] report: [pe"
19,1213740500083265,"please investigate why [person] is out please investigate why [person] is out, per [person]'s email below (snapshot included for reference). thank you! for visibility."
19,1213538385124530,"follow up with [person] from fj regarding questions during the demo i had with [person] on friday, he asked if i could confirm if: the number of users they (fj) have, could impact billing. alluding to"
19,1212711461029943,schedule time with [person] at fjm to review
19,1213091898244961,task in progress - follow up on dfo atg - tranche 2
19,1213422702543648,new report - dunlap
19,1213424366610975,"general updates [person], general updates [person]

 [email] 

general updates

learning this new program"
20,1213962500547501,mosiac monthly task: update xau price
20,1213983776439186,fix the realized gains for all of 2025 and research unrealized gain on consensus
20,1215181877516024,"please update axcelus financial life insurance values folder link statements are available every two months. for example, may statement is available on the july. [person] sends the statements by the 1"
20,1210691338489216,"ask to update t& a farm sarah shares these valuation via email. this is to be updated annually. once new values are received, please ask [person] to update [person]."
20,1214757516011487,summit investments q1 2026 manual updates please update manual assets with q1 2026 valuations under summit investments:
20,1214713999136012,st. andrews report buys/sells
20,1213947357427053,"per irv, please update dfi's march estimate to a 3.06% gain, as he outlined below. please let us know if there are any questions!

 for visibility."
20,1213974545810063,please update the estimated march return for glazer enhanced fund is +0.61% net of fees. this brings the estimated ytd net return to +1.73%.
20,1213740310715737,update 12/31/25 valuation for all securities from page 13 of whole family report where last valuation is same as cost basis
20,1214128550762547,"follow up on estimated navs for monthly performance updates please update the valuations for the following in [person] (see [person]'s email below):
 stolar financing fund 2
 stonegate
 jett texas"
20,1213974667902054,"please update estimated net performance for master fund, lp as of march 31, 2026, as outlined below"
20,1212324705837559,"please update samaritan fund [ [id] ] valuations view for reference: please update samaritan fund [ [id] ] valuations: 12/31/21 70,611.30
12/31/22 18,588.67
12/31/23 62,151.92
12/31/24 20,479.33
01/31"
20,1213888069541010,"please add a 9/30/25 $1,314,328 valuation for stolar [client] 29 (stonegate) [ [id] ] to 's"
20,1213837505307644,"please add a return of [client] for magdelena 6 of p$6,070,000, as of march 23th 2026. the latest valuation will be p$1,930,000. please add a return of [client] for magdelena 6 of p$6,070,000, as of m"
20,1213087857141009,"please update the valuations as of 09/30/2025, for srt c iii trs 2, for the 13 [client] as outlined by [person] [employee] ,
 
lets make the as of date 9/30/25 for the valuations outlined below.
 
tha"
20,1213750818609305,follow up on 12/31 manual updates please update the included securities with 12/31 values:
20,1213638487344242,"please update the two cvr values ([person]: $0.75 avdl: $0.64) within the environment per [person]'s email below, please update the two cvrs ([person] and avdl) values as follows: [person]: $0.75
avdl"
20,1213618444763054,follow up on fannin nav's 12.31.25 please update navs for each fannin deal (see pdf attached) in [person] (as of 12.31.25)
20,1213618340763989,follow up on cervin iii co invest fund - sapkev nav 12.31.24 please update cervin iii co invest nav as of 12.31.24 in [person] under [client] - vg
20,1213032501898991,"please update axcelus financial life insurance values folder link 
statements are available every two months. for example, may statement is available on the july.

[person] sends the statements by the"
20,1212983958164399,update transactions for motor trends 2024 and 2025 sk to ask [employee] how to record a ownership change of 20% to 18% that took place in jan. 24...se email below....
20,1212549687221154,"please update axcelus financial life insurance values folder link 
statements are available every two months. for example, may statement is available on the july."
20,1212901967446161,can you please add a valuation date of 12/31/25 to this private fund please
20,1212751375706027,enhanced next care fund co-invest backfill
20,1212427549359386,pcr inv fund iv
20,1212239854875404,"please update the august, september, october, and november valuations for etrade account x19113, referencing end of month values provided by [person] in task description good morning [person], thank y"
20,1211643195487043,follow up on alternatives -
20,1211549126005456,please assist in updating valuations for [person] [client] deals as outlined below please reference the attachments that accompany [person]'s email below to make the appropriate updates requested. tha
20,1211295496563231,"please update the july valuation for etrade 19113 valuation 1,046,559.33 as of 7/31/25"
20,1209884299026981,follow up on monthly report / separate amy report please make the included adjustments to the market values for each holding. we wll need to notify [person] and the team after these are adjusted in [p
20,1206788512016295,ask [person] to update t& a farms request valuations and transactions. this is to be updated annually.
20,1210570962317171,please look into in . there should be a transfer out from pe and a transfer in to 7525. please see the cap account statements linked below see q124 account statements was transferred from to on 12/30/
20,1210563464033784,look into titan transfer from pe to -7525 in q124
20,1210547952803653,please update the 2021 valuation for axcelus financial (lombard) the 12/31/21 statement is in
20,1210156707951387,please update axcelus financial life insurance values folder link
20,1210336364341765,"please gather a list of cash flows for all private deals for the schmulens 2015 [client] trust –
 [client] gst non-exempt marital trust –
 [client] j. [client] 2011 gift trust -
 [client] a. [client] "
20,1209914146558301,please update axcelus financial life insurance values
20,1209539388058722,"follow up on 1/, l.p. please read email to ensure that the valuations of the , l.p. are showing correcly in [person]."
20,1209239503536480,"please update equity linebaugh disitributions - dec. 31, 2024"
20,1209016125377987,please update axcelus financial life insurance values for october
20,1208887686505281,follow up on difference and observation for 412 venture fund
20,1208662802937421,update motor trends -
20,1208345462652914,please update axcelus financial life insurance values for june and july the june and july statements are saved
20,1208014227021826,please update the alternatives below
20,1207555920477843,[client] real assets transaction and valuation update
20,1207372206149361,"please update the valuation for plexxar [client] , ltd"
20,1206507826844419,"confirm all contributions are captured for tcv xii, dst opportunities and carlyle series [client] series llc structure
unfunded commit
contribution- since inc
distribution- since inc
val date
adj irr-"
20,1205617667332321,schedule time with [person] to review titan transactions discrepancies noted in valuations in .
20,1205064590869975,"talk to about valuation issue in eiv iii-a specifically, ask if they can suppress the new valuation push, which is really an implied valuation, after new transactions are proccessed."
20,1205873313806122,"compare private [client] valuations in the statements to data in review dyal iii for missing [client] call or distribution notice june - august 2022. difference $2,936."
21,1213602032277600,tpl cost basis x2005
21,1212872920656841,[client] instance wide cost basis cleanup
21,1205538026541898,please review missing cost basis for the entire household and let us know what is needed to resolve we have a meeting with this client on tuesday. we need to resolve any cost basis issues across the e
21,1208213228892458,please update cost basis for [client] direct link to the file:
21,1214587466227482,[client] cost basis comparision
21,1214246584462375,"please reclassify the items outlined below in the task description please reclassify the items outlined below

 

lendable
lendable: 2023 vintage
variant: 2024 vintage
a&h ii: 2025 vintage"
21,1214065143225845,cost basis pacific edge valuation
21,1213610180470995,havoc cost basis not showing up under nebula/ [client] llc
21,1213434090065350,"please review list of open kaizen missing cost basis tasks, fix any items, [client] corresponding tasks complete if complete, then provide a list of open cost basis items that your team is not able to"
21,1213422463898816,unfunded adjustment import for [client]
21,1212710794156285,re: more cost basis issues please see the below email thread for online accounts in which may be experiencing cost basis issues.
21,1213347798570158,cost basis audit
21,1212543136063337,cost basis issue
21,1213234513707242,extract cost basis and update
21,1212983904544695,"please update the cost basis for shares at , outlined in the attachment from [person] below, for their respective owners, at nt (see columns h - l in excel sheet, per [person]) please update the cost "
21,1212808650565683,cost basis missing
21,1212627662612729,"please review open missing cost basis items for dfo, filling in missing cost basis when possible, and then provide us a list of instances of missing cost basis that still remain please review missing "
21,1212350648206475,follow up on issues with akero original cost basis please investigate cost basis issue for [person]
21,1212347168468534,cost basis update
21,1212341819299863,outstanding cost basis of two securities
21,1209429071971748,"[client] cost basis, phase 1 and phase 2, troubleshoot/fix/document"
21,1211744588150869,"please adjust cost basis on this berkshire share (see description below) please see this view: 

kindly update cost basis to $1 for their one share for now.

thank you."
21,1211643212955422,"please update the investment cost basis in , per 's note below"
21,1211544094784718,"please perform routine cost basis checks, noting any missing cost basis tags please let me know if there are any questions! thank you, as always."
21,1211614397948144,cost basis update refer to [person]'s email and update cost basis
21,1211302006649306,please verify we have the correct information for all the venus deals. [person] table is linked below see cap table
21,1209309480770508,fund quarterly update - stolar [client] & stolar fund adjustment
21,1211149116822740,msci world cost basis update in our eu environment [household = [client] ]
21,1211001687322109,please update cost basis for diamond standard (currently incorrect) please find photo attached of email from [person] with the request to update the cost basis shown for diamond standard as he's outli
21,1211002016935240,"please update cost basis for [person] (as outlined in email) please see photo of [person]'s email below for reference, as the way [person] pulled in his email skewed the chart showing the cost basis i"
21,1210734107249955,"please ensure cost basis loads correctly for this position. see links in description below. link to the view with the position that doesn't have tax lots: 

link to the transactions tab:
 

thanks!"
21,1210465106697235,please update cost basis for [client]
21,1209804608650199,i see several positions missing cost basis. please investigate. view link in the description.
21,1209598730085689,"please modify expense item - vintage fund vi, lp ( [client] ) please [client] the transaction as not affecting paid in [client] and unfunded:"
21,1209529103848986,"please modify expense transaction for vintage fund vi - [client] please [client] this expense transaction 'no' for:
 affects cost basis / paid in [client] 
 affects unfunded
 affects adjusted value"
21,1209444286674425,"please adjust expense item for vintage fund vi, lp vintage fund vi, l.p.: 08/09/2017 expense needs to be bifurcated: $5,147.88 as normal expenses and $292.24 not impacting unfunded commitment and paid"
21,1209444286674414,"please adjust expense item for vintage fund vi, lp vintage fund vi, l.p.: 04/02/2019 amount needs to be bifurcated: $1,315.4 as normal expenses and $503.84 not impacting unfunded commitment and paid i"
21,1209444080639840,"please adjust expense item for vintage fund vi, lp vintage fund vi, l.p.: 09/30/2019 expense amount needs to be bifurcated: $5,781.74 as normal expenses and $565.36 not impacting unfunded commitment a"
21,1209378709134544,"please adjust expense item for global secondary opportunities fund ii, lp - [client] this expense should not be affecting cost basis / paid in [client] , or the unfunded amount. please modify to 'no'."
21,1209378709134418,"please adjust expense item for vintage fund vi, lp vintage fund vi, l.p.: 07/02/2019 expense needs to be bifurcated: $3,102 as normal expenses and $454.44 not impacting unfunded commitment and paid in"
21,1209378570021586,"please adjust expense transaction for vintage fund vi, lp - [client] vintage fund vi, l.p.: 08/23/2022 expense needs to be bifurcated: $699.09 as normal expenses and $10,753.42 not impacting unfunded "
21,1209378709134526,"please adjust expense item for vintage fund vi, lp - [client] this expense should not be affecting cost basis / paid in [client] , or the unfunded amount. please modify to 'no'."
21,1209378709134513,"please adjust expense item for vintage fund vi, lp - [client] vintage fund vi, l.p.: 06/26/2015 expense needs to be bifurcated: $1,378.52 as normal expenses and $199.14 not impacting unfunded commitme"
21,1209378709134500,"please adjust expense item for vintage fund vi, lp - [client] vintage fund vi, l.p.: 05/18/2016 expense needs to be bifurcated: $338.64 as normal expenses and $1,988.24 not impacting unfunded commitme"
21,1209378709134485,"please adjust expense item for vintage fund vi, lp - [client] vintage fund vi, l.p.: 02/17/2017 expense needs to be bifurcated: $864.8 as normal expenses and $550.86 not impacting unfunded commitment "
21,1209378709134472,"please adjust expense item for vintage fund vi, lp - [client] vintage fund vi, l.p.: 03/08/2017 expense needs to be bifurcated: $2,195.88 as normal expenses and $277.4 not impacting unfunded commitmen"
21,1209378709134457,"please adjust expense item for vintage fund vi, lp - [client] vintage fund vi, l.p.: 06/05/2017 expense needs to be bifurcated: $1,881.22 as normal expenses and $285.8 not impacting unfunded commitmen"
21,1209378709134444,"please adjust expense item for vintage fund vi, lp - [client] vintage fund vi, l.p.: 09/28/2018 expense needs to be bifurcated: $5,811.42 as normal expenses and $1,117.72 not impacting unfunded commit"
21,1209378570021599,"please adjust expense item for vintage fund vi, lp - [client] vintage fund vi, l.p.: 06/30/2022 expense needs to be bifurcated: $2,104.89 as normal expenses and $5,087.51 not impacting unfunded commit"
21,1209378709134392,"please adjust expense item for vintage fund vi, lp - [client] vintage fund vi, l.p.: 03/31/2022 expense needs to be bifurcated: $1,122.57 as normal expenses and $933.07 not impacting unfunded commitme"
22,1214068138663264,"quantor core fund, lp | investor account statement for march 2026 | [person] 2007 trust"
22,1213962500547506,: unit verification failures due to firm user edit
22,1213266878099214,cherry family drop update
22,1214061627948653,"general updates please update the contributions and distributions for the investment in for tellepsen, as outlined below (password in description) tellepsen [email] general updates please update the c"
22,1205538026541893,check in on mortgage values with [person] and [person]
22,1214920733753629,"general updates please review the attached screenshot below for christopher milisci qualified trust, as [person] at ccp needs help figuring out what is going on with all of the highlighted items (why "
22,1214849290552085,"snipes household report revisions 05.15.26 high priority
[person] tax account – cash: was never zeroed out after live links turned on for e9008 account zero out as of 10/1/2025 checking 1546 – [person"
22,1211979900165214,"follow up with [person] and [person] re: email i sent them last wednesday [person] sent to lenny & charles below for reference: good afternoon [person] and [person], great catching up earlier this wee"
22,1215181996468061,frost brokerage statement
22,1207979344458140,send [person] [client] mortgage statements
22,1214979150436511,please process the 5 files linked in the task description below please see attached below the 5 files [person] provided for processing. please review and make appropriate updates to [person] for each.
22,1214985124244243,"general updates per , for cherry, theadams street alternative investment should be flowing through but she noticed that the transactions are not coming through. please investigate and also update [per"
22,1214978974007079,"please process the etrade statement linked in the task description below please process the etrade statement provided by [person], making appropriate updates.

please let me know once complete. if you"
22,1214052159835054,"please process the valuation updates shown within the two files included in the task below please process the , banco acct# 8702, mayaguez apartments, wf checking 5938, wf brokerage 5947, etrade 19113"
22,1212708640851858,"update items please reference the ""2026.01.06 revtrust ownership "" excel provided by [person] from aaa to view updates that are needed. per [person]'s email below in the task, please reference columns"
22,1214586846736789,"[client] - manual asset updates q1 2026 key actions required: 1. download correct file: v5.5.26 datestamp from (ignore 4.30.26 file)
2. process investment updates by category (annual, quarterly, month"
22,1214309728553417,"general updates please revise and update the private investments in the account x9506 for [person]. per , the commitment and total paid are not reflecting correctly in (she attached the ytd transactio"
22,1213920134183489,please investigate where the $0 12/31/2025 valuation transaction for stolar [client] 29 (stonegate) [ [id] ] please investigate where the $0 12/31/2025 valuation transaction for stolar [client] 29 (st
22,1213998825442134,"general updates please verify if the investments in yellow were linked for performance for [person] as outlined below by [person]

 [email] 

general updates

team can you verify if the investments in"
22,1214138725283314,dcf reconciliation - ccp
22,1214079549751631,"please add entity id and direct owner ids and security name to this spreadsheet please use this excel extract (see link above) from and search for the listed securities in . then, please add the entit"
22,1214048057545386,latest batch of 5 updates
22,1213972391893430,"please update [person] to reflect an additional, pari-passu investment in dfi by the family, which should be dated march 31, 2026 (i.e., the close of 1q2026), as outlined by [person] below"
22,1213890417356989,: unit verification failures due to firm user edits
22,1213730767354433,coreshell - series b - update
22,1213720603620067,"please hide ""gdo, lp"" under [client] 2003 gift trust (xxxxx7000) in please hide this security in so it's no longer visible:"
22,1213561965923572,"please fix the for jpd crut ii (tpl) shown in the view linked in the task description, using the statement provided by [person] reference the following view:"
22,1213334714616879,"general updates please update the values of the central park investments under the [person], as noted by . see the latest statements attached below in task. [person][email] general updates team, can y"
22,1213385281047178,please investigate incorrect cash flow (see description below) hi i saw there was a transaction loaded in by sugam for this deal. see screenshot below. i don't believe this transaction is correct as i
22,1213383556560167,"general updates [person], general updates [person] [email] general updates please correct all addresses in to 2727 [person]. i dragged the cells on accident somehow and the 2727 got pulled down... tha"
22,1211795715695100,"please make the updates as outlined in the email from [person] to [person], referencing attachments provided please reference the following files provided by [person] to make the updates outlined in h"
22,1212950893095891,"please update the below to be in line with the k-1, and moved from 2013 lllp to jmd 1998 irrevocable. please update the below to be in line with the k-1, and moved from 2013 lllp to jmd 1998 irrevocab"
22,1212909778338932,"please verify that you're able to see that [person] funded his crut with a transfer of 14,926 tpl shares (shown in [person] form nt's email below) from his nt revocable trust to his crut. it should ap"
22,1212844968182449,"please include $1,200,000 as estimated tax (attribute) as of 1/15 for kevin 2007 trust no. 2 i have a custom attribute in called 'estimated tax'. when i entered in the amount that i wanted for this at"
22,1212840690205420,"please update nona master development llc (sold for 4m even on december 31, 2025) meeting with dfo today and [employee] 's instruction, please updating nona master development llc (sold for 4m even on"
22,1212828324436657,"general updates [person], general updates [person]

 [email] 

general updates

team, the cells in yellow i highlighted are not right. there was no 150 plus million change in value. it is also affecti"
22,1211910490512831,"please update anything directly owned by gab in , to [person] [client] trust, as of 02/23/2024 (gab's date of death as transfer out date). note: if 02/23/2024 (gab's dod) predates inception date of po"
22,1212323360901948,please create tax loss harvesting report for [person] create the request [person] report for [client] per renees specifications in the email below (see comments).
22,1212271858642043,"payment notification from update technologies, inc."
22,1211939333409651,"reminder linked to task: please update 598 mortgage and 600 mortgage, in , using the statements linked in the task description below creating this task as a reminder/ follow up task to the task linked"
22,1211958441861313,", please update the holding account numbers for the accounts outlined in the excel file in the task description for , please update the holding accounts' holding account numbers in column c to the acc"
22,1211910490512821,"please reference statement attached in task description below to update (gaba) for the [client] in . per chat with [person]/charles, update gaba. the last value showing on the statements should be the"
22,1211884664025259,"update mortgages, referencing statements [person] provided in task description below. 598 600"
22,1211862669241638,"general updates [person], general updates [person] [email] general updates remove albanese real estate mgmt rp, llc from ."
22,1211863114667646,"general updates [person], general updates [person][email] 

general updates

the account with [person] was originally set up through [person]. since [person] no longer supports the website used by thi"
22,1211363148981427,"dfi legacy positions to be removed please see these views: 
 
 
 
 

we had discussed removing all references to the old dfi. i see a few accounts still in their environment. can you please see if the"
22,1211851824144563,"general updates [person], general updates [person]

 [email] 

general updates

up the private investment in the value based account x6001"
22,1210352738775661,please update the names of the securities in (column b) to match the names in [person] column a. see the spreadsheet attached. please access the excel please flag the changes that are complete/materia
22,1211799369396567,make updates to monarch and oaktree as outlined in email/ info provided by [client] team in file provided in original email
22,1211276612624339,"updates - see ben’s comments in the description box below no action required for items with 🚫 and ✅ some of the southstate bank feeds are correct, some are not. those that are not - t&a trailer leasin"
